Episode 1422: Total Reward = 84.0, Epsilon = 0.01, steps = 253.00
Episode 1423: Total Reward = 264.0, Epsilon = 0.01, steps = 253.00
Episode 1424: Total Reward = 44.0, Epsilon = 0.01, steps = 253.00
Episode 1425: Total Reward = 112.0, Epsilon = 0.01, steps = 253.00
Episode 1426: Total Reward = 156.0, Epsilon = 0.01, steps = 253.00
Episode 1427: Total Reward = 160.0, Epsilon = 0.01, steps = 253.00
Episode 1428: Total Reward = 68.0, Epsilon = 0.01, steps = 253.00
Episode 1429: Total Reward = 220.0, Epsilon = 0.01, steps = 253.00
Episode 1430: Total Reward = 232.0, Epsilon = 0.01, steps = 253.00
Episode 1431: Total Reward = 204.0, Epsilon = 0.01, steps = 253.00
Episode 1432: Total Reward = 164.0, Epsilon = 0.01, steps = 253.00
Episode 1433: Total Reward = 80.0, Epsilon = 0.01, steps = 253.00
Episode 1434: Total Reward = 220.0, Epsilon = 0.01, steps = 253.00
Episode 1435: Total Reward = 124.0, Epsilon = 0.01, steps = 253.00
Episode 1436: Total Reward = 244.0, Epsilon = 0.01, steps = 253.00
Episode 1437: Total Reward = 132.0, Epsilon = 0.01, steps = 253.00
Episode 1438: Total Reward = 92.0, Epsilon = 0.01, steps = 253.00
Episode 1439: Total Reward = 360.0, Epsilon = 0.01, steps = 253.00
Episode 1440: Total Reward = 440.0, Epsilon = 0.01, steps = 253.00
Episode 1441: Total Reward = 104.0, Epsilon = 0.01, steps = 253.00
Episode 1442: Total Reward = 160.0, Epsilon = 0.01, steps = 253.00
Episode 1443: Total Reward = 100.0, Epsilon = 0.01, steps = 253.00
Episode 1444: Total Reward = 104.0, Epsilon = 0.01, steps = 253.00
Episode 1445: Total Reward = 120.0, Epsilon = 0.01, steps = 253.00
Episode 1446: Total Reward = 376.0, Epsilon = 0.01, steps = 253.00
Episode 1447: Total Reward = 244.0, Epsilon = 0.01, steps = 253.00
Episode 1448: Total Reward = 384.0, Epsilon = 0.01, steps = 253.00
Episode 1449: Total Reward = 268.0, Epsilon = 0.01, steps = 253.00
Episode 1450: Total Reward = 0.0, Epsilon = 0.01, steps = 253.00
Episode 1451: Total Reward = 220.0, Epsilon = 0.01, steps = 253.00
Episode 1452: Total Reward = 212.0, Epsilon = 0.01, steps = 253.00
Episode 1453: Total Reward = 128.0, Epsilon = 0.01, steps = 253.00
Episode 1454: Total Reward = 8.0, Epsilon = 0.01, steps = 253.00
Episode 1455: Total Reward = 12.0, Epsilon = 0.01, steps = 253.00
Episode 1456: Total Reward = 300.0, Epsilon = 0.01, steps = 253.00
Episode 1457: Total Reward = 92.0, Epsilon = 0.01, steps = 253.00
Episode 1458: Total Reward = 108.0, Epsilon = 0.01, steps = 253.00
Episode 1459: Total Reward = 404.0, Epsilon = 0.01, steps = 253.00
Episode 1460: Total Reward = 220.0, Epsilon = 0.01, steps = 253.00
Episode 1461: Total Reward = 32.0, Epsilon = 0.01, steps = 253.00
Episode 1462: Total Reward = 156.0, Epsilon = 0.01, steps = 253.00
Episode 1463: Total Reward = 80.0, Epsilon = 0.01, steps = 253.00
Episode 1464: Total Reward = 228.0, Epsilon = 0.01, steps = 253.00
Episode 1465: Total Reward = 176.0, Epsilon = 0.01, steps = 253.00
Episode 1466: Total Reward = 164.0, Epsilon = 0.01, steps = 253.00
Episode 1467: Total Reward = 120.0, Epsilon = 0.01, steps = 253.00
Episode 1468: Total Reward = 96.0, Epsilon = 0.01, steps = 253.00
Episode 1469: Total Reward = 288.0, Epsilon = 0.01, steps = 253.00
Episode 1470: Total Reward = 256.0, Epsilon = 0.01, steps = 253.00
Episode 1471: Total Reward = 200.0, Epsilon = 0.01, steps = 253.00
Episode 1472: Total Reward = 44.0, Epsilon = 0.01, steps = 253.00
Episode 1473: Total Reward = 12.0, Epsilon = 0.01, steps = 253.00
Episode 1474: Total Reward = 100.0, Epsilon = 0.01, steps = 253.00
Episode 1475: Total Reward = 88.0, Epsilon = 0.01, steps = 253.00
Episode 1476: Total Reward = 240.0, Epsilon = 0.01, steps = 253.00
Episode 1477: Total Reward = 184.0, Epsilon = 0.01, steps = 253.00
Episode 1478: Total Reward = 140.0, Epsilon = 0.01, steps = 253.00
Episode 1479: Total Reward = 92.0, Epsilon = 0.01, steps = 253.00
Episode 1480: Total Reward = 28.0, Epsilon = 0.01, steps = 253.00
Episode 1481: Total Reward = 164.0, Epsilon = 0.01, steps = 253.00
Episode 1482: Total Reward = 128.0, Epsilon = 0.01, steps = 253.00
Episode 1483: Total Reward = 136.0, Epsilon = 0.01, steps = 253.00
Episode 1484: Total Reward = 296.0, Epsilon = 0.01, steps = 253.00
Episode 1485: Total Reward = 148.0, Epsilon = 0.01, steps = 253.00
Episode 1486: Total Reward = 28.0, Epsilon = 0.01, steps = 253.00
Episode 1487: Total Reward = 444.0, Epsilon = 0.01, steps = 253.00
Episode 1488: Total Reward = 372.0, Epsilon = 0.01, steps = 253.00
Episode 1489: Total Reward = 228.0, Epsilon = 0.01, steps = 253.00
Episode 1490: Total Reward = 248.0, Epsilon = 0.01, steps = 253.00
Episode 1491: Total Reward = 508.0, Epsilon = 0.01, steps = 253.00
Episode 1492: Total Reward = 208.0, Epsilon = 0.01, steps = 253.00
Episode 1493: Total Reward = 76.0, Epsilon = 0.01, steps = 253.00
Episode 1494: Total Reward = 192.0, Epsilon = 0.01, steps = 253.00
Episode 1495: Total Reward = 580.0, Epsilon = 0.01, steps = 253.00
Episode 1496: Total Reward = -14452.0, Epsilon = 0.01, steps = 202.00
Episode 1497: Total Reward = 140.0, Epsilon = 0.01, steps = 202.00
Episode 1498: Total Reward = 152.0, Epsilon = 0.01, steps = 202.00
Episode 1499: Total Reward = 312.0, Epsilon = 0.01, steps = 202.00
Episode 1500: Total Reward = 220.0, Epsilon = 0.01, steps = 202.00
Episode 1501: Total Reward = -15760.0, Epsilon = 0.01, steps = 90.00
Episode 1502: Total Reward = 328.0, Epsilon = 0.01, steps = 90.00
Episode 1503: Total Reward = 128.0, Epsilon = 0.01, steps = 90.00
Episode 1504: Total Reward = 76.0, Epsilon = 0.01, steps = 90.00
Episode 1505: Total Reward = 212.0, Epsilon = 0.01, steps = 90.00
Episode 1506: Total Reward = 260.0, Epsilon = 0.01, steps = 90.00
Episode 1507: Total Reward = 224.0, Epsilon = 0.01, steps = 90.00
Episode 1508: Total Reward = 264.0, Epsilon = 0.01, steps = 90.00
Episode 1509: Total Reward = 72.0, Epsilon = 0.01, steps = 90.00
Episode 1510: Total Reward = 88.0, Epsilon = 0.01, steps = 90.00
Episode 1511: Total Reward = 124.0, Epsilon = 0.01, steps = 90.00
Episode 1512: Total Reward = 44.0, Epsilon = 0.01, steps = 90.00
Episode 1513: Total Reward = 44.0, Epsilon = 0.01, steps = 90.00
Episode 1514: Total Reward = 152.0, Epsilon = 0.01, steps = 90.00
Episode 1515: Total Reward = 448.0, Epsilon = 0.01, steps = 90.00
Episode 1516: Total Reward = 524.0, Epsilon = 0.01, steps = 90.00
Episode 1517: Total Reward = 240.0, Epsilon = 0.01, steps = 90.00
Episode 1518: Total Reward = 76.0, Epsilon = 0.01, steps = 90.00
Episode 1519: Total Reward = 76.0, Epsilon = 0.01, steps = 90.00
Episode 1520: Total Reward = 4.0, Epsilon = 0.01, steps = 90.00
Episode 1521: Total Reward = 416.0, Epsilon = 0.01, steps = 90.00
Episode 1522: Total Reward = 204.0, Epsilon = 0.01, steps = 90.00
Episode 1523: Total Reward = 76.0, Epsilon = 0.01, steps = 90.00
Episode 1524: Total Reward = 272.0, Epsilon = 0.01, steps = 90.00
Episode 1525: Total Reward = 492.0, Epsilon = 0.01, steps = 90.00
Episode 1526: Total Reward = 60.0, Epsilon = 0.01, steps = 90.00
Episode 1527: Total Reward = 240.0, Epsilon = 0.01, steps = 90.00
Episode 1528: Total Reward = 120.0, Epsilon = 0.01, steps = 90.00
Episode 1529: Total Reward = 168.0, Epsilon = 0.01, steps = 90.00
Episode 1530: Total Reward = 80.0, Epsilon = 0.01, steps = 90.00
Episode 1531: Total Reward = 120.0, Epsilon = 0.01, steps = 90.00
Episode 1532: Total Reward = 220.0, Epsilon = 0.01, steps = 90.00
Episode 1533: Total Reward = 268.0, Epsilon = 0.01, steps = 90.00
Episode 1534: Total Reward = 356.0, Epsilon = 0.01, steps = 90.00
Episode 1535: Total Reward = 288.0, Epsilon = 0.01, steps = 90.00
Episode 1536: Total Reward = 232.0, Epsilon = 0.01, steps = 90.00
Episode 1537: Total Reward = 64.0, Epsilon = 0.01, steps = 90.00
Episode 1538: Total Reward = 76.0, Epsilon = 0.01, steps = 90.00
Episode 1539: Total Reward = 120.0, Epsilon = 0.01, steps = 90.00
Episode 1540: Total Reward = 368.0, Epsilon = 0.01, steps = 90.00
Episode 1541: Total Reward = 176.0, Epsilon = 0.01, steps = 90.00
Episode 1542: Total Reward = 112.0, Epsilon = 0.01, steps = 90.00
Episode 1543: Total Reward = 216.0, Epsilon = 0.01, steps = 90.00
Episode 1544: Total Reward = 56.0, Epsilon = 0.01, steps = 90.00
Episode 1545: Total Reward = 216.0, Epsilon = 0.01, steps = 90.00
Episode 1546: Total Reward = 192.0, Epsilon = 0.01, steps = 90.00
Episode 1547: Total Reward = 152.0, Epsilon = 0.01, steps = 90.00
Episode 1548: Total Reward = 128.0, Epsilon = 0.01, steps = 90.00
Episode 1549: Total Reward = 124.0, Epsilon = 0.01, steps = 90.00
Episode 1550: Total Reward = 304.0, Epsilon = 0.01, steps = 90.00
Episode 1551: Total Reward = 88.0, Epsilon = 0.01, steps = 90.00
Episode 1552: Total Reward = 144.0, Epsilon = 0.01, steps = 90.00
Episode 1553: Total Reward = 336.0, Epsilon = 0.01, steps = 90.00
Episode 1554: Total Reward = 28.0, Epsilon = 0.01, steps = 90.00
Episode 1555: Total Reward = 40.0, Epsilon = 0.01, steps = 90.00
Episode 1556: Total Reward = 176.0, Epsilon = 0.01, steps = 90.00
Episode 1557: Total Reward = 248.0, Epsilon = 0.01, steps = 90.00
Episode 1558: Total Reward = 488.0, Epsilon = 0.01, steps = 90.00
Episode 1559: Total Reward = 80.0, Epsilon = 0.01, steps = 90.00
Episode 1560: Total Reward = 84.0, Epsilon = 0.01, steps = 90.00
Episode 1561: Total Reward = 80.0, Epsilon = 0.01, steps = 90.00
Episode 1562: Total Reward = 132.0, Epsilon = 0.01, steps = 90.00
Episode 1563: Total Reward = 60.0, Epsilon = 0.01, steps = 90.00
Episode 1564: Total Reward = 340.0, Epsilon = 0.01, steps = 90.00
Episode 1565: Total Reward = 340.0, Epsilon = 0.01, steps = 90.00
Episode 1566: Total Reward = 164.0, Epsilon = 0.01, steps = 90.00
Episode 1567: Total Reward = 40.0, Epsilon = 0.01, steps = 90.00
Episode 1568: Total Reward = 200.0, Epsilon = 0.01, steps = 90.00
Episode 1569: Total Reward = 68.0, Epsilon = 0.01, steps = 90.00
Episode 1570: Total Reward = 368.0, Epsilon = 0.01, steps = 90.00
Episode 1571: Total Reward = 160.0, Epsilon = 0.01, steps = 90.00
Episode 1572: Total Reward = 368.0, Epsilon = 0.01, steps = 90.00
Episode 1573: Total Reward = 176.0, Epsilon = 0.01, steps = 90.00
Episode 1574: Total Reward = 152.0, Epsilon = 0.01, steps = 90.00
Episode 1575: Total Reward = 232.0, Epsilon = 0.01, steps = 90.00
Episode 1576: Total Reward = 232.0, Epsilon = 0.01, steps = 90.00
Episode 1577: Total Reward = 208.0, Epsilon = 0.01, steps = 90.00
Episode 1578: Total Reward = 128.0, Epsilon = 0.01, steps = 90.00
Episode 1579: Total Reward = 124.0, Epsilon = 0.01, steps = 90.00
Episode 1580: Total Reward = 352.0, Epsilon = 0.01, steps = 90.00
Episode 1581: Total Reward = 72.0, Epsilon = 0.01, steps = 90.00
Episode 1582: Total Reward = 136.0, Epsilon = 0.01, steps = 90.00
Episode 1583: Total Reward = 220.0, Epsilon = 0.01, steps = 90.00
Episode 1584: Total Reward = 104.0, Epsilon = 0.01, steps = 90.00
Episode 1585: Total Reward = 248.0, Epsilon = 0.01, steps = 90.00
Episode 1586: Total Reward = 248.0, Epsilon = 0.01, steps = 90.00
Episode 1587: Total Reward = -15848.0, Epsilon = 0.01, steps = 215.00
Episode 1588: Total Reward = 276.0, Epsilon = 0.01, steps = 215.00
Episode 1589: Total Reward = 228.0, Epsilon = 0.01, steps = 215.00
Episode 1590: Total Reward = 152.0, Epsilon = 0.01, steps = 215.00
Episode 1591: Total Reward = 236.0, Epsilon = 0.01, steps = 215.00
Episode 1592: Total Reward = 304.0, Epsilon = 0.01, steps = 215.00
Episode 1593: Total Reward = 148.0, Epsilon = 0.01, steps = 215.00
Episode 1594: Total Reward = 448.0, Epsilon = 0.01, steps = 215.00
Episode 1595: Total Reward = 208.0, Epsilon = 0.01, steps = 215.00
Episode 1596: Total Reward = 60.0, Epsilon = 0.01, steps = 215.00
Episode 1597: Total Reward = 116.0, Epsilon = 0.01, steps = 215.00
Episode 1598: Total Reward = 168.0, Epsilon = 0.01, steps = 215.00
Episode 1599: Total Reward = 196.0, Epsilon = 0.01, steps = 215.00
Episode 1600: Total Reward = 20.0, Epsilon = 0.01, steps = 215.00
Episode 1601: Total Reward = 104.0, Epsilon = 0.01, steps = 215.00
Episode 1602: Total Reward = 200.0, Epsilon = 0.01, steps = 215.00
Episode 1603: Total Reward = 136.0, Epsilon = 0.01, steps = 215.00
Episode 1604: Total Reward = 108.0, Epsilon = 0.01, steps = 215.00
Episode 1605: Total Reward = 196.0, Epsilon = 0.01, steps = 215.00
Episode 1606: Total Reward = 200.0, Epsilon = 0.01, steps = 215.00
Episode 1607: Total Reward = 148.0, Epsilon = 0.01, steps = 215.00
Episode 1608: Total Reward = 16.0, Epsilon = 0.01, steps = 215.00
Episode 1609: Total Reward = 180.0, Epsilon = 0.01, steps = 215.00
Episode 1610: Total Reward = 184.0, Epsilon = 0.01, steps = 215.00
Episode 1611: Total Reward = 140.0, Epsilon = 0.01, steps = 215.00
Episode 1612: Total Reward = 188.0, Epsilon = 0.01, steps = 215.00
Episode 1613: Total Reward = 156.0, Epsilon = 0.01, steps = 215.00
Episode 1614: Total Reward = 200.0, Epsilon = 0.01, steps = 215.00
Episode 1615: Total Reward = 92.0, Epsilon = 0.01, steps = 215.00
Episode 1616: Total Reward = 100.0, Epsilon = 0.01, steps = 215.00
Episode 1617: Total Reward = 80.0, Epsilon = 0.01, steps = 215.00
Episode 1618: Total Reward = 248.0, Epsilon = 0.01, steps = 215.00
Episode 1619: Total Reward = 404.0, Epsilon = 0.01, steps = 215.00
Episode 1620: Total Reward = 28.0, Epsilon = 0.01, steps = 215.00
Episode 1621: Total Reward = 392.0, Epsilon = 0.01, steps = 215.00
Episode 1622: Total Reward = 52.0, Epsilon = 0.01, steps = 215.00
Episode 1623: Total Reward = 384.0, Epsilon = 0.01, steps = 215.00
Episode 1624: Total Reward = 308.0, Epsilon = 0.01, steps = 215.00
Episode 1625: Total Reward = 424.0, Epsilon = 0.01, steps = 215.00
Episode 1626: Total Reward = 80.0, Epsilon = 0.01, steps = 215.00
Episode 1627: Total Reward = 412.0, Epsilon = 0.01, steps = 215.00
Episode 1628: Total Reward = 84.0, Epsilon = 0.01, steps = 215.00
Episode 1629: Total Reward = 440.0, Epsilon = 0.01, steps = 215.00
Episode 1630: Total Reward = 160.0, Epsilon = 0.01, steps = 215.00
Episode 1631: Total Reward = 348.0, Epsilon = 0.01, steps = 215.00
Episode 1632: Total Reward = 228.0, Epsilon = 0.01, steps = 215.00
Episode 1633: Total Reward = 376.0, Epsilon = 0.01, steps = 215.00
Episode 1634: Total Reward = 332.0, Epsilon = 0.01, steps = 215.00
Episode 1635: Total Reward = 448.0, Epsilon = 0.01, steps = 215.00
Episode 1636: Total Reward = 652.0, Epsilon = 0.01, steps = 215.00
Episode 1637: Total Reward = 284.0, Epsilon = 0.01, steps = 215.00
Episode 1638: Total Reward = 60.0, Epsilon = 0.01, steps = 215.00
Episode 1639: Total Reward = 52.0, Epsilon = 0.01, steps = 215.00
Episode 1640: Total Reward = 212.0, Epsilon = 0.01, steps = 215.00
Episode 1641: Total Reward = 180.0, Epsilon = 0.01, steps = 215.00
Episode 1642: Total Reward = 236.0, Epsilon = 0.01, steps = 215.00
Episode 1643: Total Reward = 408.0, Epsilon = 0.01, steps = 215.00
Episode 1644: Total Reward = 164.0, Epsilon = 0.01, steps = 215.00
Episode 1645: Total Reward = 180.0, Epsilon = 0.01, steps = 215.00
Episode 1646: Total Reward = 40.0, Epsilon = 0.01, steps = 215.00
Episode 1647: Total Reward = 240.0, Epsilon = 0.01, steps = 215.00
Episode 1648: Total Reward = 228.0, Epsilon = 0.01, steps = 215.00
Episode 1649: Total Reward = 188.0, Epsilon = 0.01, steps = 215.00
Episode 1650: Total Reward = 140.0, Epsilon = 0.01, steps = 215.00
Episode 1651: Total Reward = 540.0, Epsilon = 0.01, steps = 215.00
Episode 1652: Total Reward = 516.0, Epsilon = 0.01, steps = 215.00
Episode 1653: Total Reward = 240.0, Epsilon = 0.01, steps = 215.00
Episode 1654: Total Reward = 132.0, Epsilon = 0.01, steps = 215.00
Episode 1655: Total Reward = 244.0, Epsilon = 0.01, steps = 215.00
Episode 1656: Total Reward = -16416.0, Epsilon = 0.01, steps = 282.00
Episode 1657: Total Reward = 280.0, Epsilon = 0.01, steps = 282.00
Episode 1658: Total Reward = 56.0, Epsilon = 0.01, steps = 282.00
Episode 1659: Total Reward = 216.0, Epsilon = 0.01, steps = 282.00
Episode 1660: Total Reward = 128.0, Epsilon = 0.01, steps = 282.00
Episode 1661: Total Reward = 160.0, Epsilon = 0.01, steps = 282.00
Episode 1662: Total Reward = 384.0, Epsilon = 0.01, steps = 282.00
Episode 1663: Total Reward = 76.0, Epsilon = 0.01, steps = 282.00
Episode 1664: Total Reward = 176.0, Epsilon = 0.01, steps = 282.00
Episode 1665: Total Reward = 156.0, Epsilon = 0.01, steps = 282.00
Episode 1666: Total Reward = 180.0, Epsilon = 0.01, steps = 282.00
Episode 1667: Total Reward = 228.0, Epsilon = 0.01, steps = 282.00
Episode 1668: Total Reward = 16.0, Epsilon = 0.01, steps = 282.00
Episode 1669: Total Reward = 224.0, Epsilon = 0.01, steps = 282.00
Episode 1670: Total Reward = 324.0, Epsilon = 0.01, steps = 282.00
Episode 1671: Total Reward = 72.0, Epsilon = 0.01, steps = 282.00
Episode 1672: Total Reward = 220.0, Epsilon = 0.01, steps = 282.00
Episode 1673: Total Reward = 168.0, Epsilon = 0.01, steps = 282.00
Episode 1674: Total Reward = 928.0, Epsilon = 0.01, steps = 282.00
Episode 1675: Total Reward = 188.0, Epsilon = 0.01, steps = 282.00
Episode 1676: Total Reward = 136.0, Epsilon = 0.01, steps = 282.00
Episode 1677: Total Reward = 224.0, Epsilon = 0.01, steps = 282.00
Episode 1678: Total Reward = 64.0, Epsilon = 0.01, steps = 282.00
Episode 1679: Total Reward = 76.0, Epsilon = 0.01, steps = 282.00
Episode 1680: Total Reward = 236.0, Epsilon = 0.01, steps = 282.00
Episode 1681: Total Reward = 312.0, Epsilon = 0.01, steps = 282.00
Episode 1682: Total Reward = 200.0, Epsilon = 0.01, steps = 282.00
Episode 1683: Total Reward = 144.0, Epsilon = 0.01, steps = 282.00
Episode 1684: Total Reward = 488.0, Epsilon = 0.01, steps = 282.00
Episode 1685: Total Reward = 384.0, Epsilon = 0.01, steps = 282.00
Episode 1686: Total Reward = 376.0, Epsilon = 0.01, steps = 282.00
Episode 1687: Total Reward = 204.0, Epsilon = 0.01, steps = 282.00
Episode 1688: Total Reward = 148.0, Epsilon = 0.01, steps = 282.00
Episode 1689: Total Reward = 248.0, Epsilon = 0.01, steps = 282.00
Episode 1690: Total Reward = 176.0, Epsilon = 0.01, steps = 282.00
Episode 1691: Total Reward = 348.0, Epsilon = 0.01, steps = 282.00
Episode 1692: Total Reward = 24.0, Epsilon = 0.01, steps = 282.00
Episode 1693: Total Reward = 232.0, Epsilon = 0.01, steps = 282.00
Episode 1694: Total Reward = 88.0, Epsilon = 0.01, steps = 282.00
Episode 1695: Total Reward = 188.0, Epsilon = 0.01, steps = 282.00
Episode 1696: Total Reward = 256.0, Epsilon = 0.01, steps = 282.00
Episode 1697: Total Reward = 88.0, Epsilon = 0.01, steps = 282.00
Episode 1698: Total Reward = 300.0, Epsilon = 0.01, steps = 282.00
Episode 1699: Total Reward = 400.0, Epsilon = 0.01, steps = 282.00
Episode 1700: Total Reward = 128.0, Epsilon = 0.01, steps = 282.00
Episode 1701: Total Reward = 88.0, Epsilon = 0.01, steps = 282.00
Episode 1702: Total Reward = 192.0, Epsilon = 0.01, steps = 282.00
Episode 1703: Total Reward = 364.0, Epsilon = 0.01, steps = 282.00
Episode 1704: Total Reward = 404.0, Epsilon = 0.01, steps = 282.00
Episode 1705: Total Reward = 84.0, Epsilon = 0.01, steps = 282.00
Episode 1706: Total Reward = 428.0, Epsilon = 0.01, steps = 282.00
Episode 1707: Total Reward = 428.0, Epsilon = 0.01, steps = 282.00
Episode 1708: Total Reward = 60.0, Epsilon = 0.01, steps = 282.00
Episode 1709: Total Reward = 436.0, Epsilon = 0.01, steps = 282.00
Episode 1710: Total Reward = 208.0, Epsilon = 0.01, steps = 282.00
Episode 1711: Total Reward = 208.0, Epsilon = 0.01, steps = 282.00
Episode 1712: Total Reward = 448.0, Epsilon = 0.01, steps = 282.00
Episode 1713: Total Reward = 404.0, Epsilon = 0.01, steps = 282.00
Episode 1714: Total Reward = 232.0, Epsilon = 0.01, steps = 282.00
Episode 1715: Total Reward = 80.0, Epsilon = 0.01, steps = 282.00
Episode 1716: Total Reward = 232.0, Epsilon = 0.01, steps = 282.00
Episode 1717: Total Reward = 24.0, Epsilon = 0.01, steps = 282.00
Episode 1718: Total Reward = 372.0, Epsilon = 0.01, steps = 282.00
Episode 1719: Total Reward = 72.0, Epsilon = 0.01, steps = 282.00
Episode 1720: Total Reward = 228.0, Epsilon = 0.01, steps = 282.00
Episode 1721: Total Reward = 52.0, Epsilon = 0.01, steps = 282.00
Episode 1722: Total Reward = 268.0, Epsilon = 0.01, steps = 282.00
Episode 1723: Total Reward = -17672.0, Epsilon = 0.01, steps = 270.00
Episode 1724: Total Reward = 420.0, Epsilon = 0.01, steps = 270.00
Episode 1725: Total Reward = 228.0, Epsilon = 0.01, steps = 270.00
Episode 1726: Total Reward = 128.0, Epsilon = 0.01, steps = 270.00
Episode 1727: Total Reward = 264.0, Epsilon = 0.01, steps = 270.00
Episode 1728: Total Reward = 228.0, Epsilon = 0.01, steps = 270.00
Episode 1729: Total Reward = 312.0, Epsilon = 0.01, steps = 270.00
Episode 1730: Total Reward = 100.0, Epsilon = 0.01, steps = 270.00
Episode 1731: Total Reward = 68.0, Epsilon = 0.01, steps = 270.00
Episode 1732: Total Reward = 284.0, Epsilon = 0.01, steps = 270.00
Episode 1733: Total Reward = 388.0, Epsilon = 0.01, steps = 270.00
Episode 1734: Total Reward = 192.0, Epsilon = 0.01, steps = 270.00
Episode 1735: Total Reward = 136.0, Epsilon = 0.01, steps = 270.00
Episode 1736: Total Reward = 200.0, Epsilon = 0.01, steps = 270.00
Episode 1737: Total Reward = 224.0, Epsilon = 0.01, steps = 270.00
Episode 1738: Total Reward = 16.0, Epsilon = 0.01, steps = 270.00
Episode 1739: Total Reward = 84.0, Epsilon = 0.01, steps = 270.00
Episode 1740: Total Reward = 244.0, Epsilon = 0.01, steps = 270.00
Episode 1741: Total Reward = 104.0, Epsilon = 0.01, steps = 270.00
Episode 1742: Total Reward = 316.0, Epsilon = 0.01, steps = 270.00
Episode 1743: Total Reward = 236.0, Epsilon = 0.01, steps = 270.00
Episode 1744: Total Reward = 400.0, Epsilon = 0.01, steps = 270.00
Episode 1745: Total Reward = 64.0, Epsilon = 0.01, steps = 270.00
Episode 1746: Total Reward = 216.0, Epsilon = 0.01, steps = 270.00
Episode 1747: Total Reward = 492.0, Epsilon = 0.01, steps = 270.00
Episode 1748: Total Reward = 316.0, Epsilon = 0.01, steps = 270.00
Episode 1749: Total Reward = 368.0, Epsilon = 0.01, steps = 270.00
Episode 1750: Total Reward = 228.0, Epsilon = 0.01, steps = 270.00
Episode 1751: Total Reward = 108.0, Epsilon = 0.01, steps = 270.00
Episode 1752: Total Reward = 124.0, Epsilon = 0.01, steps = 270.00
Episode 1753: Total Reward = 60.0, Epsilon = 0.01, steps = 270.00
Episode 1754: Total Reward = 240.0, Epsilon = 0.01, steps = 270.00
Episode 1755: Total Reward = 348.0, Epsilon = 0.01, steps = 270.00
Episode 1756: Total Reward = 28.0, Epsilon = 0.01, steps = 270.00
Episode 1757: Total Reward = 160.0, Epsilon = 0.01, steps = 270.00
Episode 1758: Total Reward = 188.0, Epsilon = 0.01, steps = 270.00
Episode 1759: Total Reward = 368.0, Epsilon = 0.01, steps = 270.00
Episode 1760: Total Reward = 196.0, Epsilon = 0.01, steps = 270.00
Episode 1761: Total Reward = 68.0, Epsilon = 0.01, steps = 270.00
Episode 1762: Total Reward = 392.0, Epsilon = 0.01, steps = 270.00
Episode 1763: Total Reward = 120.0, Epsilon = 0.01, steps = 270.00
Episode 1764: Total Reward = 52.0, Epsilon = 0.01, steps = 270.00
Episode 1765: Total Reward = 24.0, Epsilon = 0.01, steps = 270.00
Episode 1766: Total Reward = 204.0, Epsilon = 0.01, steps = 270.00
Episode 1767: Total Reward = 128.0, Epsilon = 0.01, steps = 270.00
Episode 1768: Total Reward = 124.0, Epsilon = 0.01, steps = 270.00
Episode 1769: Total Reward = 4.0, Epsilon = 0.01, steps = 270.00
Episode 1770: Total Reward = 168.0, Epsilon = 0.01, steps = 270.00
Episode 1771: Total Reward = 184.0, Epsilon = 0.01, steps = 270.00
Episode 1772: Total Reward = 236.0, Epsilon = 0.01, steps = 270.00
Episode 1773: Total Reward = 92.0, Epsilon = 0.01, steps = 270.00
Episode 1774: Total Reward = 208.0, Epsilon = 0.01, steps = 270.00
Episode 1775: Total Reward = 44.0, Epsilon = 0.01, steps = 270.00
Episode 1776: Total Reward = 88.0, Epsilon = 0.01, steps = 270.00
Episode 1777: Total Reward = 232.0, Epsilon = 0.01, steps = 270.00
Episode 1778: Total Reward = 204.0, Epsilon = 0.01, steps = 270.00
Episode 1779: Total Reward = 176.0, Epsilon = 0.01, steps = 270.00
Episode 1780: Total Reward = 336.0, Epsilon = 0.01, steps = 270.00
Episode 1781: Total Reward = 164.0, Epsilon = 0.01, steps = 270.00
Episode 1782: Total Reward = 280.0, Epsilon = 0.01, steps = 270.00
Episode 1783: Total Reward = 208.0, Epsilon = 0.01, steps = 270.00
Episode 1784: Total Reward = 164.0, Epsilon = 0.01, steps = 270.00
Episode 1785: Total Reward = 212.0, Epsilon = 0.01, steps = 270.00
Episode 1786: Total Reward = 180.0, Epsilon = 0.01, steps = 270.00
Episode 1787: Total Reward = 48.0, Epsilon = 0.01, steps = 270.00
Episode 1788: Total Reward = -17736.0, Epsilon = 0.01, steps = 211.00
Episode 1789: Total Reward = 232.0, Epsilon = 0.01, steps = 211.00
Episode 1790: Total Reward = 120.0, Epsilon = 0.01, steps = 211.00
Episode 1791: Total Reward = 48.0, Epsilon = 0.01, steps = 211.00
Episode 1792: Total Reward = 228.0, Epsilon = 0.01, steps = 211.00
Episode 1793: Total Reward = 132.0, Epsilon = 0.01, steps = 211.00
Episode 1794: Total Reward = 284.0, Epsilon = 0.01, steps = 211.00
Episode 1795: Total Reward = 160.0, Epsilon = 0.01, steps = 211.00
Episode 1796: Total Reward = 100.0, Epsilon = 0.01, steps = 211.00
Episode 1797: Total Reward = 240.0, Epsilon = 0.01, steps = 211.00
Episode 1798: Total Reward = 84.0, Epsilon = 0.01, steps = 211.00
Episode 1799: Total Reward = 248.0, Epsilon = 0.01, steps = 211.00
